49,84404,UT,OGDEN,111.983686,41.262727,35790,0.020774
06,95366,CA,RIPON,121.122909,37.753286,10879,0.000366
44,02921,RI,CRANSTON,71.506102,41.761357,6502,0.00648
12,32159,FL,LADY LAKE,81.925598,28.929939,11493,0.000888
37,27921,NC,CAMDEN,76.150002,36.324985,2439,0.000368
06,95525,CA,BLUE LAKE,123.896696,40.928701,328,0.000011
38,58721,ND,COTEAU,102.247271,48.796803,705,0.001104
40,74027,OK,DELAWARE,95.618096,36.780382,1275,0.000405
19,52134,IA,CHESTER,92.415528,43.473021,571,0.000206
24,20733,MD,CHURCHTON,76.524773,38.801791,2539,0.000531
34,08735,NJ,LAVALLETTE,74.070424,39.977486,3985,0.000516
12,34695,FL,SAFETY HARBOR,82.696658,28.009608,16853,0.001303
20,66061,KS,OLATHE,94.820359,38.886548,31694,0.012792
19,52133,IA,CASTALIA,91.662904,43.161179,1103,0.000397
39,44032,OH,DORSET,80.668334,41.658972,1536,0.000142
37,28352,NC,LAURINBURG,79.467316,34.759869,23387,0.003528
17,62033,IL,DORCHESTER,89.818577,39.136106,6518,0.00057
48,79766,TX,ODESSA,102.344863,31.782683,1794,0.000106
26,49425,MI,HOLTON,86.150853,43.441454,4251,0.000457
36,14025,NY,BOSTON,78.73909,42.631384,2617,0.000145
19,50588,IA,STORM LAKE,95.196079,42.64738,11663,0.0042
40,73463,OK,RUBOTTOM,97.42487,34.164206,3095,0.000984
54,24701,WV,BLUEWELL,81.229023,37.279788,22561,0.012579
18,46807,IN,FORT WAYNE,85.146167,41.049054,18346,0.003309
45,29001,SC,ALCOLU,80.178782,33.768402,2319,0.000665
19,52248,IA,KEOTA,91.964064,41.350429,1439,0.000518
34,08829,NJ,HIGH BRIDGE,74.893667,40.668438,3886,0.000503
20,66044,KS,LAWRENCE,95.241789,38.964402,29968,0.012096
42,15665,PA,MANOR,79.671221,40.33822,3848,0.000324
36,11105,NY,ASTORIA,73.910965,40.77627,37297,0.002073
32,89109,NV,LAS VEGAS,115.145378,36.125991,35139,0.029238
35,87310,NM,BRIMHALL,108.581469,35.800503,119,0.000079
55,54644,WI,MINDORO,91.064181,44.02873,1157,0.000237
36,13331,NY,EAGLE BAY,74.965381,43.723659,1416,0.000079
22,70508,LA,LAFAYETTE,92.023579,30.158222,20568,0.004874
23,04862,ME,UNION,69.252435,44.242404,3853,0.003138
06,92662,CA,NEWPORT BEACH,117.891732,33.606459,3472,0.000117
06,90720,CA,ROSSMOOR,118.069891,33.795291,21695,0.000729
17,62288,IL,STEELEVILLE,89.666458,38.005713,2951,0.000258
20,67151,KS,WALTON,97.236077,38.123909,418,0.000169
19,50864,IA,VILLISCA,94.979588,40.943718,1794,0.000646
20,67132,KS,ROSALIA,96.648161,37.796041,545,0.00022
42,15926,PA,CENTRAL CITY,78.844753,40.091257,2886,0.000243
08,80229,CO,THORNTON,104.961749,39.860998,33512,0.010172
27,56228,MN,COSMOS,94.697827,44.958969,1217,0.000278
51,23464,VA,VIRGINIA BEACH,76.175909,36.797772,67276,0.010873
47,37166,TN,SMITHVILLE,85.804562,35.929907,10587,0.002171
37,27243,NC,EFLAND,79.188415,36.091166,2661,0.000401
37,27239,NC,DENTON,80.095926,35.619567,7102,0.001071
36,11967,NY,SHIRLEY,72.876043,40.743932,97,5E-6
34,07036,NJ,LINDEN,74.255567,40.635366,37859,0.004898
39,45780,OH,THE PLAINS,82.134148,39.366177,3567,0.000329
06,93501,CA,MOJAVE,118.173475,35.047767,4774,0.00016
36,13622,NY,CHAUMONT,76.123163,44.08481,2329,0.000129
21,41085,KY,SILVER GROVE,84.390849,39.034262,1210,0.000328
22,70722,LA,CLINTON,90.933141,30.824867,3028,0.000718
28,38848,MS,GREENWOOD SPRING,88.312333,33.99344,1934,0.000752
25,01262,MA,STOCKBRIDGE,73.322263,42.30104,2200,0.000366
13,30207,GA,CONYERS,84.019818,33.682932,24526,0.003786
38,58316,ND,BELCOURT,99.768754,48.837862,5415,0.008477
27,56168,MN,RUSHMORE,95.776728,43.624011,726,0.000166
48,76454,TX,GORMAN,98.683408,32.223441,1773,0.000104
27,56174,MN,STORDEN,95.301926,44.052383,537,0.000123
31,69211,NE,CODY,101.379846,42.614556,156,0.000099
26,49017,MI,BATTLE CREEK,85.181106,42.332218,62035,0.006674
19,50010,IA,AMES,93.639398,42.029859,52105,0.018765
53,99036,WA,VALLEYFORD,117.268601,47.529176,698,0.000143
06,92571,CA,PERRIS,117.217968,33.810979,12436,0.000418
17,60955,IL,ONARGA,87.995841,40.712005,1678,0.000147
19,51246,IA,ROCK RAPIDS,96.178055,43.427192,3956,0.001425
24,21701,MD,LEWISTOWN,77.400875,39.408235,35492,0.007423
33,03561,NH,LITTLETON,71.776816,44.311187,6663,0.006007
25,01223,MA,BECKET,73.120325,42.359363,1070,0.000178
48,76205,TX,DENTON,97.101833,33.180106,27830,0.001638
30,59845,MT,HOT SPRINGS,114.659712,47.591408,858,0.001074
33,03860,NH,NORTH CONWAY,71.123811,44.033613,3458,0.003117
36,13418,NY,NORTH BROOKFIELD,75.381489,42.850088,258,0.000014
47,37778,TN,LOWLAND,83.244592,36.164016,166,0.000034
53,99159,WA,ODESSA,118.698316,47.339491,1324,0.000272
51,22303,VA,JEFFERSON MANOR,77.076608,38.791143,12662,0.002046
20,67837,KS,COPELAND,100.614815,37.567994,536,0.000216
46,57045,SD,MENNO,97.564986,43.233968,1337,0.001921
45,29640,SC,EASLEY,82.579552,34.829031,37862,0.010859
